mission,N_laps,position,velocity,acceleration,time,throttle,thrust,loadfactor,AOA,climb_pitch_angle,bank_angle,phase,battery_SoC,battery_voltage,Amps,motor_input_power
0,3,[-109.27157275   50.40747999   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],88.59999999999924,0.5810427488134556,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.35454473766694,23.22,20.065012551485648,0
0,3,[-106.77161308   50.40747999   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],88.69999999999924,0.5810427488134556,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.32863496169955,23.22,20.065012551485648,0
0,3,[-104.27165341   50.40747999   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],88.79999999999923,0.5810427488134556,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.30272518573216,23.22,20.065012551485648,0
0,3,[-101.77169374   50.40747999   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],88.89999999999922,0.5810427488134556,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.27681540976477,23.22,20.065012551485648,0
0,3,[-99.27173407  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],88.99999999999922,0.5810427488134556,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.25090563379737,23.213855610408917,20.065012551485648,0
0,3,[-96.7717744   50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.09999999999921,0.5811965428698028,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.22500271397803,23.208,20.065012551485648,0
0,3,[-94.27181472  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.1999999999992,0.5813431845677542,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.19910632807574,23.208,20.065012551485648,0
0,3,[-91.77185505  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.2999999999992,0.5813431845677542,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.17320994217346,23.206874154069048,20.065012551485648,0
0,3,[-89.27189538  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.3999999999992,0.5813713875413424,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.1473148125337,23.201999999999998,20.065012551485648,0
0,3,[-86.77193571  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.49999999999919,0.5814935189832101,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.12142512166393,23.201999999999998,20.065012551485648,0
0,3,[-84.27197604  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.59999999999918,0.5814935189832101,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.0955354307942,23.201999999999998,20.065012551485648,0
0,3,[-81.77201637  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.69999999999918,0.5814935189832101,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.06964573992445,23.201999999999998,20.065012551485648,0
0,3,[-79.2720567   50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.79999999999917,0.5814935189832101,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,69.04375604905472,23.201999999999998,20.065012551485648,0
0,3,[-76.77209703  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.89999999999917,0.5814935189832101,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,69.01786635818497,23.201999999999998,20.065012551485648,0
0,3,[-74.27213735  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],89.99999999999916,0.5814935189832101,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.99197666731524,23.201999999999998,20.065012551485648,0
0,3,[-71.77217768  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.09999999999916,0.5814935189832101,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.9660869764455,23.201999999999998,20.065012551485648,0
0,3,[-69.27221801  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.19999999999915,0.5814935189832101,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.94019728557575,23.201999999999998,20.065012551485648,0
0,3,[-66.77225834  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.29999999999914,0.5814935189832101,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.914307594706,23.201366165982677,20.065012551485648,0
0,3,[-64.27229867  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.39999999999914,0.5815094047017728,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.88841861109285,23.196014258144174,20.065012551485648,0
0,3,[-61.772339    50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.49999999999913,0.5816435736459091,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.86253559934586,23.196,20.065012551485648,0
0,3,[-59.27237933  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.59999999999913,0.5816439311712553,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.83665260350867,23.196,20.065012551485648,0
0,3,[-56.77241966  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.69999999999912,0.5816439311712553,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.81076960767147,23.196,20.065012551485648,0
0,3,[-54.27245998  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.79999999999912,0.5816439311712553,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.78488661183428,23.196,20.065012551485648,0
0,3,[-51.77250031  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.89999999999911,0.5816439311712553,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.7590036159971,23.196,20.065012551485648,0
0,3,[-49.27254064  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],90.9999999999991,0.5816439311712553,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.73312062015991,23.196,20.065012551485648,0
0,3,[-46.77258097  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.0999999999991,0.5816439311712553,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.70723762432273,23.196,20.065012551485648,0
0,3,[-44.2726213   50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.1999999999991,0.5816439311712553,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.68135462848554,23.195208690060966,20.065012551485648,0
0,3,[-41.77266163  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.29999999999909,0.5816637740892417,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.65547251562265,23.19,20.065012551485648,0
0,3,[-39.27270196  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.39999999999908,0.581794421192257,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.62959621481801,23.19,20.065012551485648,0
0,3,[-36.77274228  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.49999999999908,0.581794421192257,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.60371991401338,23.19,20.065012551485648,0
0,3,[-34.27278261  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.59999999999907,0.581794421192257,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.57784361320874,23.19,20.065012551485648,0
0,3,[-31.77282294  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.69999999999906,0.581794421192257,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.55196731240412,23.19,20.065012551485648,0
0,3,[-29.27286327  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.79999999999906,0.581794421192257,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.52609101159948,23.19,20.065012551485648,0
0,3,[-26.7729036   50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.89999999999905,0.581794421192257,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.50021471079485,23.185503269410948,20.065012551485648,0
0,3,[-24.27294393  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],91.99999999999905,0.5819072577669009,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.47434342761649,23.18119987821418,20.065012551485648,0
0,3,[-21.77298426  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.09999999999904,0.5820152838649271,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.44847694632882,23.19,20.065012551485648,0
0,3,[-19.27302459  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.19999999999904,0.581794421192257,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.42260064552418,23.19,20.065012551485648,0
0,3,[-16.77306491  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.29999999999903,0.581794421192257,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.39672434471954,23.19,20.065012551485648,0
0,3,[-14.27310524  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.39999999999903,0.581794421192257,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.37084804391492,23.179993644678653,20.065012551485648,0
0,3,[-11.77314557  50.40747999  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.49999999999902,0.5820455706011682,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.34498290858937,23.178,20.065012551485648,0
0,3,[-9.2731859  50.40747999 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.59999999999901,0.5820956349749089,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.31911999784982,23.178,20.065012551485648,0
0,3,[-6.77322623 50.40747999 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.69999999999901,0.5820956349749089,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.29325708711029,23.178,20.065012551485648,0
0,3,[-4.27326656 50.40747999 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.799999999999,0.5820956349749089,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.26739417637076,23.178,20.065012551485648,0
0,3,[-1.77330689 50.40747999 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.899999999999,0.5820956349749089,1.4698872101962182,0.9999677373017277,2.974102173878787,,,19,68.24153126563121,23.17624255709282,20.065012551485648,0
0,3,[ 0.72665278 50.40747999 76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],92.99999999999899,0.5821397749964188,1.469887210196218,0.9999677373017274,2.9741021738787876,,,19,68.21567031591458,23.172,20.065012551485648,0
0,3,[ 3.22248907 50.53175624 76.41937156],[25.02156646  2.49801285  0.        ],[-1.01486844 24.89810994  0.        ],93.09999999999899,0.7678968104341636,3.111598250374295,2.725813599453162,8.0,,68.47772352768125,20,68.16769278711682,23.172,37.23165556884737,0
0,3,[ 5.69367344 50.90336412 76.41937156],[24.50656226  4.94251011  0.        ],[-4.91813291 24.38569222  0.        ],93.19999999999898,0.6933766551324259,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,68.12892817322579,23.172,30.082223674633997,0
0,3,[ 8.11571706 51.51862778 76.41937156],[23.89433318  7.35260784  0.        ],[-7.31634367 23.77648274  0.        ],93.29999999999897,0.6933766551324259,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,68.09016355933475,23.172,30.082223674633997,0
0,3,[10.46465758 52.37146014 76.41937156],[23.04570711  9.68996303  0.        ],[-9.64217068 22.93204223  0.        ],93.39999999999897,0.6933766551324259,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,68.05139894544372,23.172,30.082223674633997,0
0,3,[12.71725593 53.45342376 76.41937156],[21.9690799  11.93145123  0.        ],[-11.87260353  21.8607251    0.        ],93.49999999999896,0.6933766551324259,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,68.01263433155269,23.166,30.082223674633997,0
0,3,[14.85122618 54.75381432 76.41937156],[20.67510306 14.05489642  0.        ],[-13.98557556  20.57313035   0.        ],93.59999999999896,0.6935562398656898,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.97387975510698,23.169148195680602,30.082223674633997,0
0,3,[16.84545603 56.25976648 76.41937156],[19.17657849 16.03929043  0.        ],[-15.96018225  19.08199672   0.        ],93.69999999999895,0.6934620002872575,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.93511991202094,23.1668295264665,30.082223674633997,0
0,3,[18.68021571 57.95638121 76.41937156],[17.48833172 17.8650008   0.        ],[-17.77688794  17.40207664   0.        ],93.79999999999895,0.6935314059428469,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.89636394785414,23.16480700391841,30.082223674633997,0
0,3,[20.33735315 59.82687316 76.41937156],[15.62706531 19.51396499  0.        ],[-19.41771919  15.54999028   0.        ],93.89999999999894,0.6935919582671591,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.85761136718061,23.16,30.082223674633997,0
0,3,[21.80047357 61.85273674 76.41937156],[13.61119359 20.96986908  0.        ],[-20.86644254  13.54406114   0.        ],93.99999999999893,0.6937359176480384,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.81886682818025,23.16,30.082223674633997,0
0,3,[23.05510167 64.01392922 76.41937156],[11.46066044 22.21830917  0.        ],[-22.10872514  11.40413474   0.        ],94.09999999999893,0.6937359176480384,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.78012228917987,23.15747781312212,30.082223674633997,0
0,3,[24.0888249  66.28906898 76.41937156],[ 9.19674201 23.24693391  0.        ],[-23.13227655   9.1513823    0.        ],94.19999999999892,0.6938114756013841,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.741381969565,23.148,30.082223674633997,0
0,3,[24.89141616 68.65564707 76.41937156],[ 6.84183623 24.04556668  0.        ],[-23.92697034   6.80809127   0.        ],94.29999999999892,0.6940955526494113,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,20,67.70265750545532,23.148,30.082223674633997,0
